location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2162591,"PARIS 1er Les Halles","pm25",8.6,"µg/m³","2026-03-12T13:00:00Z","2026-03-12T14:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.8,"µg/m³","2026-03-12T15:00:00Z","2026-03-12T16:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",6.4,"µg/m³","2026-03-12T16:00:00Z","2026-03-12T17:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",6.7,"µg/m³","2026-03-12T17:00:00Z","2026-03-12T18:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",7.4,"µg/m³","2026-03-12T18:00:00Z","2026-03-12T19:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",7.3,"µg/m³","2026-03-12T19:00:00Z","2026-03-12T20:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.5,"µg/m³","2026-03-12T21:00:00Z","2026-03-12T22:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9.2,"µg/m³","2026-03-12T22:00:00Z","2026-03-12T23:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.6,"µg/m³","2026-03-12T23:00:00Z","2026-03-13T00:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",7.9,"µg/m³","2026-03-13T00:00:00Z","2026-03-13T01:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
